InventoryID,SnapshotDateKey,WarehouseID,ProductID,OpeningStock,ReceivedStock,SoldStock,DamagedStock,ClosingStock,ReorderLevel,StockStatus
INV00003762,20260625,W000019,P000179,1400,369,1103,8,658,250,Healthy
INV00003763,20260625,W000019,P000180,814,240,622,6,426,250,Medium Stock
INV00003764,20260625,W000019,P000175,1483,342,490,1,1334,250,Healthy
INV00003765,20260625,W000019,P000176,997,256,401,4,848,250,Healthy
INV00003766,20260625,W000019,P000177,885,88,648,0,325,250,Medium Stock
INV00003767,20260625,W000019,P000187,1082,311,481,8,904,250,Healthy
INV00003768,20260625,W000019,P000189,1219,88,911,0,396,250,Medium Stock
INV00003769,20260625,W000019,P000188,1118,140,825,5,428,250,Medium Stock
INV00003770,20260625,W000019,P000195,920,174,695,9,390,250,Medium Stock
INV00003771,20260625,W000019,P000194,888,237,315,1,809,250,Healthy
INV00003772,20260625,W000019,P000193,892,93,285,2,698,250,Healthy
INV00003773,20260625,W000019,P000192,1125,302,926,0,501,250,Healthy
INV00003774,20260625,W000019,P000191,973,5,417,10,551,250,Healthy
INV00003775,20260625,W000019,P000190,1183,235,366,3,1049,250,Healthy
INV00003776,20260625,W000019,P000264,1115,328,483,2,958,250,Healthy
INV00003777,20260625,W000019,P000265,1117,27,616,4,524,250,Healthy
INV00003778,20260625,W000019,P000263,982,142,367,9,748,250,Healthy
INV00003779,20260625,W000019,P000267,1123,211,497,3,834,250,Healthy
INV00003780,20260625,W000019,P000268,1079,102,417,4,760,250,Healthy
INV00003781,20260625,W000019,P000266,1065,225,528,1,761,250,Healthy
INV00003782,20260625,W000019,P000270,1301,181,888,5,589,250,Healthy
INV00003783,20260625,W000019,P000269,1157,328,832,7,646,250,Healthy
INV00003784,20260625,W000020,P000276,1446,351,708,0,1089,250,Healthy
INV00003785,20260625,W000020,P000275,1399,197,478,8,1110,250,Healthy
INV00003786,20260625,W000020,P000278,1382,107,1016,6,467,250,Medium Stock
INV00003787,20260625,W000020,P000277,1155,330,1127,10,348,250,Medium Stock
INV00003788,20260625,W000020,P000272,1095,106,590,8,603,250,Healthy
INV00003789,20260625,W000020,P000271,1364,380,898,1,845,250,Healthy
INV00003790,20260625,W000020,P000274,1325,395,775,4,941,250,Healthy
INV00003791,20260625,W000020,P000273,1023,239,519,0,743,250,Healthy
INV00003792,20260625,W000020,P000070,918,264,910,10,262,250,Medium Stock
INV00003793,20260625,W000020,P000071,990,243,389,7,837,250,Healthy
INV00003794,20260625,W000020,P000072,1400,165,694,9,862,250,Healthy
INV00003795,20260625,W000020,P000067,1186,337,906,0,617,250,Healthy
INV00003796,20260625,W000020,P000068,1130,53,880,5,298,250,Medium Stock
INV00003797,20260625,W000020,P000069,808,40,384,7,457,250,Medium Stock
INV00003798,20260625,W000020,P000079,1142,172,925,1,388,250,Medium Stock
INV00003799,20260625,W000020,P000080,991,183,547,2,625,250,Healthy
INV00003800,20260625,W000020,P000081,1278,279,501,0,1056,250,Healthy
INV00003801,20260625,W000020,P000082,1249,315,779,9,776,250,Healthy
INV00003802,20260625,W000020,P000083,1389,355,1238,6,500,250,Medium Stock
INV00003803,20260625,W000020,P000084,1284,124,539,5,864,250,Healthy
INV00003804,20260625,W000020,P000076,1415,172,811,10,766,250,Healthy
INV00003805,20260625,W000020,P000077,1210,153,313,3,1047,250,Healthy
INV00003806,20260625,W000020,P000078,1319,55,705,6,663,250,Healthy
INV00003807,20260625,W000020,P000073,1075,295,684,9,677,250,Healthy
INV00003808,20260625,W000020,P000074,829,41,344,4,522,250,Healthy
INV00003809,20260625,W000020,P000075,1411,357,759,9,1000,250,Healthy
INV00003810,20260625,W000020,P000063,942,66,542,0,466,250,Medium Stock
INV00003811,20260625,W000020,P000062,892,158,354,5,691,250,Healthy
INV00003812,20260625,W000020,P000061,1269,202,463,7,1001,250,Healthy
INV00003813,20260625,W000020,P000066,800,168,344,3,621,250,Healthy
INV00003814,20260625,W000020,P000065,976,154,540,1,589,250,Healthy
INV00003815,20260625,W000020,P000064,989,120,429,6,674,250,Healthy
INV00003816,20260625,W000020,P000060,892,125,360,10,647,250,Healthy
INV00003817,20260625,W000020,P000059,1368,397,1119,0,646,250,Healthy
INV00003818,20260625,W000020,P000058,1288,81,625,1,743,250,Healthy
INV00003819,20260625,W000020,P000057,1282,281,1015,6,542,250,Healthy
INV00003820,20260625,W000020,P000056,1017,241,935,6,317,250,Medium Stock
INV00003821,20260625,W000020,P000055,1274,361,575,1,1059,250,Healthy
INV00003822,20260625,W000020,P000039,1196,65,577,2,682,250,Healthy
INV00003823,20260625,W000020,P000038,1209,167,564,10,802,250,Healthy
INV00003824,20260625,W000020,P000037,1234,305,710,8,821,250,Healthy
INV00003825,20260625,W000020,P000042,873,177,710,10,330,250,Medium Stock
INV00003826,20260625,W000020,P000041,1400,13,509,9,895,250,Healthy
INV00003827,20260625,W000020,P000040,982,120,597,5,500,250,Medium Stock
INV00003828,20260625,W000020,P000045,1148,256,1122,0,282,250,Medium Stock
INV00003829,20260625,W000020,P000044,1425,306,1161,1,569,250,Healthy
INV00003830,20260625,W000020,P000043,1461,117,456,7,1115,250,Healthy
INV00003831,20260625,W000020,P000048,992,22,418,4,592,250,Healthy
INV00003832,20260625,W000020,P000047,1245,47,605,6,681,250,Healthy
INV00003833,20260625,W000020,P000046,1469,92,747,2,812,250,Healthy
INV00003834,20260625,W000020,P000051,1091,159,646,10,594,250,Healthy
INV00003835,20260625,W000020,P000050,1292,17,528,6,775,250,Healthy
INV00003836,20260625,W000020,P000049,983,83,620,10,436,250,Medium Stock
INV00003837,20260625,W000020,P000054,1329,54,752,1,630,250,Healthy
INV00003838,20260625,W000020,P000053,1154,51,912,6,287,250,Medium Stock
INV00003839,20260625,W000020,P000052,812,41,496,2,355,250,Medium Stock
INV00003840,20260625,W000020,P000089,1388,259,722,10,915,250,Healthy
INV00003841,20260625,W000020,P000090,1265,5,751,10,509,250,Healthy
INV00003842,20260625,W000020,P000091,1486,205,770,0,921,250,Healthy
INV00003843,20260625,W000020,P000092,1110,217,529,10,788,250,Healthy
INV00003844,20260625,W000020,P000085,918,230,743,5,400,250,Medium Stock
INV00003845,20260625,W000020,P000086,1284,364,672,8,968,250,Healthy
INV00003846,20260625,W000020,P000087,1173,57,429,6,795,250,Healthy
INV00003847,20260625,W000020,P000088,1344,388,1131,10,591,250,Healthy
INV00003848,20260625,W000020,P000093,881,76,198,5,754,250,Healthy
INV00003849,20260625,W000020,P000094,1404,132,509,8,1019,250,Healthy
INV00003850,20260625,W000020,P000010,1429,372,1291,6,504,250,Healthy
INV00003851,20260625,W000020,P000011,849,118,481,0,486,250,Medium Stock
INV00003852,20260625,W000020,P000012,924,250,705,5,464,250,Medium Stock
INV00003853,20260625,W000020,P000013,851,189,466,6,568,250,Healthy
INV00003854,20260625,W000020,P000014,1145,151,283,8,1005,250,Healthy
INV00003855,20260625,W000020,P000015,1073,91,532,5,627,250,Healthy
INV00003856,20260625,W000020,P000016,1227,8,704,5,526,250,Healthy
INV00003857,20260625,W000020,P000017,1104,325,321,9,1099,250,Healthy
INV00003858,20260625,W000020,P000018,914,182,256,8,832,250,Healthy
INV00003859,20260625,W000020,P000022,1205,127,445,1,886,250,Healthy
INV00003860,20260625,W000020,P000023,1347,48,408,2,985,250,Healthy
INV00003861,20260625,W000020,P000024,1448,252,781,4,915,250,Healthy
INV00003862,20260625,W000020,P000019,1153,234,982,9,396,250,Medium Stock
INV00003863,20260625,W000020,P000020,1049,268,845,7,465,250,Medium Stock
INV00003864,20260625,W000020,P000021,841,19,506,5,349,250,Medium Stock
INV00003865,20260625,W000020,P000028,839,37,278,6,592,250,Healthy
INV00003866,20260625,W000020,P000029,1324,371,419,5,1271,250,Healthy
INV00003867,20260625,W000020,P000030,1452,383,985,6,844,250,Healthy
INV00003868,20260625,W000020,P000025,1210,11,432,4,785,250,Healthy
INV00003869,20260625,W000020,P000026,1468,380,531,6,1311,250,Healthy
INV00003870,20260625,W000020,P000027,919,98,787,4,226,250,Low Stock
INV00003871,20260625,W000020,P000034,1110,315,811,8,606,250,Healthy
INV00003872,20260625,W000020,P000035,1049,25,597,9,468,250,Medium Stock
INV00003873,20260625,W000020,P000036,1284,110,1056,6,332,250,Medium Stock
INV00003874,20260625,W000020,P000031,1081,95,518,8,650,250,Healthy
INV00003875,20260625,W000020,P000032,1487,23,921,6,583,250,Healthy
INV00003876,20260625,W000020,P000033,985,145,505,0,625,250,Healthy
INV00003877,20260625,W000020,P000007,1216,106,283,6,1033,250,Healthy
INV00003878,20260625,W000020,P000008,1472,66,588,4,946,250,Healthy
INV00003879,20260625,W000020,P000009,1273,306,1124,10,445,250,Medium Stock
INV00003880,20260625,W000020,P000001,1125,49,460,3,711,250,Healthy
INV00003881,20260625,W000020,P000002,818,181,531,3,465,250,Medium Stock
INV00003882,20260625,W000020,P000003,865,147,673,9,330,250,Medium Stock
INV00003883,20260625,W000020,P000004,1230,325,920,5,630,250,Healthy
INV00003884,20260625,W000020,P000005,1354,199,797,8,748,250,Healthy
INV00003885,20260625,W000020,P000006,812,87,527,5,367,250,Medium Stock
INV00003886,20260625,W000020,P000109,1154,227,431,7,943,250,Healthy
INV00003887,20260625,W000020,P000108,1310,107,828,2,587,250,Healthy
INV00003888,20260625,W000020,P000107,1489,199,598,6,1084,250,Healthy
INV00003889,20260625,W000020,P000110,833,169,785,1,216,250,Low Stock
INV00003890,20260625,W000020,P000105,1446,249,913,5,777,250,Healthy
INV00003891,20260625,W000020,P000104,885,106,740,5,246,250,Low Stock
INV00003892,20260625,W000020,P000103,1111,149,574,7,679,250,Healthy
INV00003893,20260625,W000020,P000106,1490,239,405,2,1322,250,Healthy
INV00003894,20260625,W000020,P000097,1439,299,688,9,1041,250,Healthy
INV00003895,20260625,W000020,P000096,1160,289,730,6,713,250,Healthy
INV00003896,20260625,W000020,P000095,823,192,493,8,514,250,Healthy
INV00003897,20260625,W000020,P000098,1302,120,668,8,746,250,Healthy
INV00003898,20260625,W000020,P000101,934,193,846,1,280,250,Medium Stock
INV00003899,20260625,W000020,P000100,899,202,443,3,655,250,Healthy
INV00003900,20260625,W000020,P000099,913,148,394,2,665,250,Healthy
INV00003901,20260625,W000020,P000102,1210,281,716,5,770,250,Healthy
INV00003902,20260625,W000020,P000117,1022,214,860,4,372,250,Medium Stock
INV00003903,20260625,W000020,P000116,1127,185,907,1,404,250,Medium Stock
INV00003904,20260625,W000020,P000115,1480,351,1016,8,807,250,Healthy
INV00003905,20260625,W000020,P000118,1348,272,725,3,892,250,Healthy
INV00003906,20260625,W000020,P000113,1213,253,1067,7,392,250,Medium Stock
INV00003907,20260625,W000020,P000112,1093,230,424,2,897,250,Healthy
INV00003908,20260625,W000020,P000111,1209,147,274,8,1074,250,Healthy
INV00003909,20260625,W000020,P000114,1142,237,946,2,431,250,Medium Stock
INV00003910,20260625,W000020,P000158,1499,50,701,9,839,250,Healthy
INV00003911,20260625,W000020,P000155,1468,214,1333,6,343,250,Medium Stock
INV00003912,20260625,W000020,P000156,1220,96,914,0,402,250,Medium Stock
INV00003913,20260625,W000020,P000157,1433,114,450,9,1088,250,Healthy
INV00003914,20260625,W000020,P000154,1434,257,420,9,1262,250,Healthy
INV00003915,20260625,W000020,P000151,1384,374,1188,0,570,250,Healthy
INV00003916,20260625,W000020,P000152,1132,312,543,2,899,250,Healthy
INV00003917,20260625,W000020,P000153,1382,320,823,10,869,250,Healthy
INV00003918,20260625,W000020,P000174,893,189,239,9,834,250,Healthy
INV00003919,20260625,W000020,P000171,1469,199,898,8,762,250,Healthy
INV00003920,20260625,W000020,P000172,997,82,683,5,391,250,Medium Stock
INV00003921,20260625,W000020,P000173,1045,89,709,3,422,250,Medium Stock
INV00003922,20260625,W000020,P000170,1130,67,539,1,657,250,Healthy
INV00003923,20260625,W000020,P000167,831,52,648,7,228,250,Low Stock
INV00003924,20260625,W000020,P000168,1050,308,725,3,630,250,Healthy
INV00003925,20260625,W000020,P000169,981,236,755,10,452,250,Medium Stock
INV00003926,20260625,W000020,P000146,913,169,379,3,700,250,Healthy
INV00003927,20260625,W000020,P000143,1273,369,1313,1,328,250,Medium Stock
INV00003928,20260625,W000020,P000144,807,191,232,10,756,250,Healthy
INV00003929,20260625,W000020,P000145,1493,208,1227,8,466,250,Medium Stock
INV00003930,20260625,W000020,P000150,1281,197,367,6,1105,250,Healthy
INV00003931,20260625,W000020,P000147,1066,275,391,9,941,250,Healthy
INV00003932,20260625,W000020,P000148,1462,273,395,7,1333,250,Healthy
INV00003933,20260625,W000020,P000149,1292,371,393,4,1266,250,Healthy
INV00003934,20260625,W000020,P000166,1207,20,617,6,604,250,Healthy
INV00003935,20260625,W000020,P000163,1323,322,994,7,644,250,Healthy
INV00003936,20260625,W000020,P000164,1238,63,366,2,933,250,Healthy
INV00003937,20260625,W000020,P000165,1068,296,1043,1,320,250,Medium Stock
INV00003938,20260625,W000020,P000162,973,187,654,10,496,250,Medium Stock
INV00003939,20260625,W000020,P000159,1147,72,491,7,721,250,Healthy
INV00003940,20260625,W000020,P000160,1015,135,329,5,816,250,Healthy
INV00003941,20260625,W000020,P000161,1457,355,513,7,1292,250,Healthy
INV00003942,20260625,W000020,P000121,1303,385,587,4,1097,250,Healthy
INV00003943,20260625,W000020,P000120,1150,151,965,7,329,250,Medium Stock
INV00003944,20260625,W000020,P000119,1138,230,989,4,375,250,Medium Stock
INV00003945,20260625,W000020,P000122,1381,140,912,0,609,250,Healthy
INV00003946,20260625,W000020,P000125,943,75,737,4,277,250,Medium Stock
INV00003947,20260625,W000020,P000124,826,56,555,9,318,250,Medium Stock
INV00003948,20260625,W000020,P000123,1171,149,578,2,740,250,Healthy
INV00003949,20260625,W000020,P000126,1381,324,965,7,733,250,Healthy
INV00003950,20260625,W000020,P000137,1250,344,619,2,973,250,Healthy
INV00003951,20260625,W000020,P000136,931,75,500,6,500,250,Medium Stock
INV00003952,20260625,W000020,P000135,1063,116,263,3,913,250,Healthy
INV00003953,20260625,W000020,P000138,1397,155,461,9,1082,250,Healthy
INV00003954,20260625,W000020,P000141,812,66,547,8,323,250,Medium Stock
INV00003955,20260625,W000020,P000140,1329,207,795,9,732,250,Healthy
INV00003956,20260625,W000020,P000139,974,176,889,2,259,250,Medium Stock
INV00003957,20260625,W000020,P000142,1401,256,652,8,997,250,Healthy
INV00003958,20260625,W000020,P000133,1183,193,771,10,595,250,Healthy
INV00003959,20260625,W000020,P000132,973,268,741,2,498,250,Medium Stock
INV00003960,20260625,W000020,P000131,1295,194,311,10,1168,250,Healthy
INV00003961,20260625,W000020,P000134,866,175,438,4,599,250,Healthy
INV00003962,20260625,W000020,P000129,1011,114,378,4,743,250,Healthy
INV00003963,20260625,W000020,P000128,1423,398,608,10,1203,250,Healthy
INV00003964,20260625,W000020,P000127,1001,182,746,7,430,250,Medium Stock
INV00003965,20260625,W000020,P000130,1383,326,365,8,1336,250,Healthy
INV00003966,20260625,W000020,P000227,1033,103,599,10,527,250,Healthy
INV00003967,20260625,W000020,P000228,833,102,288,5,642,250,Healthy
INV00003968,20260625,W000020,P000226,1319,34,547,8,798,250,Healthy
INV00003969,20260625,W000020,P000224,1347,379,507,0,1219,250,Healthy
INV00003970,20260625,W000020,P000225,1257,290,844,3,700,250,Healthy
INV00003971,20260625,W000020,P000223,1050,131,423,10,748,250,Healthy
INV00003972,20260625,W000020,P000217,1050,116,700,2,464,250,Medium Stock
INV00003973,20260625,W000020,P000218,841,250,841,4,246,250,Low Stock
INV00003974,20260625,W000020,P000219,1365,142,394,3,1110,250,Healthy
INV00003975,20260625,W000020,P000220,865,67,721,4,207,250,Low Stock
INV00003976,20260625,W000020,P000221,862,106,426,3,539,250,Healthy
INV00003977,20260625,W000020,P000222,1399,389,1334,7,447,250,Medium Stock
INV00003978,20260625,W000020,P000211,900,26,511,10,405,250,Medium Stock
INV00003979,20260625,W000020,P000212,874,100,683,1,290,250,Medium Stock
INV00003980,20260625,W000020,P000213,1252,42,745,3,546,250,Healthy
INV00003981,20260625,W000020,P000214,902,110,700,4,308,250,Medium Stock
INV00003982,20260625,W000020,P000215,1382,4,872,6,508,250,Healthy
INV00003983,20260625,W000020,P000216,914,226,886,3,251,250,Medium Stock
INV00003984,20260625,W000020,P000198,1403,412,1297,0,518,250,Healthy
INV00003985,20260625,W000020,P000196,1057,208,868,4,393,250,Medium Stock
INV00003986,20260625,W000020,P000197,1304,323,505,5,1117,250,Healthy
INV00003987,20260625,W000020,P000201,1319,247,839,4,723,250,Healthy
INV00003988,20260625,W000020,P000199,1460,153,592,8,1013,250,Healthy
INV00003989,20260625,W000020,P000200,1054,174,526,10,692,250,Healthy
INV00003990,20260625,W000020,P000204,1374,257,642,10,979,250,Healthy
INV00003991,20260625,W000020,P000202,1250,57,1035,2,270,250,Medium Stock
INV00003992,20260625,W000020,P000203,1299,3,586,8,708,250,Healthy
INV00003993,20260625,W000020,P000207,1281,253,473,2,1059,250,Healthy
INV00003994,20260625,W000020,P000205,867,221,528,1,559,250,Healthy
INV00003995,20260625,W000020,P000206,1253,175,938,10,480,250,Medium Stock
INV00003996,20260625,W000020,P000210,1351,93,486,1,957,250,Healthy
INV00003997,20260625,W000020,P000208,1037,109,543,8,595,250,Healthy
INV00003998,20260625,W000020,P000209,1112,163,798,7,470,250,Medium Stock
INV00003999,20260625,W000020,P000181,905,153,835,3,220,250,Low Stock
INV00004000,20260625,W000020,P000182,1384,344,661,5,1062,250,Healthy
INV00004001,20260625,W000020,P000183,960,98,616,2,440,250,Medium Stock
INV00004002,20260625,W000020,P000184,961,80,541,8,492,250,Medium Stock
INV00004003,20260625,W000020,P000185,1285,334,932,6,681,250,Healthy
INV00004004,20260625,W000020,P000186,1075,117,507,7,678,250,Healthy
INV00004005,20260625,W000020,P000178,1110,189,407,4,888,250,Healthy
INV00004006,20260625,W000020,P000179,1141,181,1027,5,290,250,Medium Stock
INV00004007,20260625,W000020,P000180,1260,157,718,9,690,250,Healthy
INV00004008,20260625,W000020,P000175,1202,213,288,6,1121,250,Healthy
INV00004009,20260625,W000020,P000176,856,209,575,10,480,250,Medium Stock
INV00004010,20260625,W000020,P000177,943,233,515,0,661,250,Healthy
INV00004011,20260625,W000020,P000187,1007,106,484,4,625,250,Healthy
INV00004012,20260625,W000020,P000189,1182,12,567,6,621,250,Healthy
INV00004013,20260625,W000020,P000188,1191,166,842,8,507,250,Healthy
INV00004014,20260625,W000020,P000195,1004,110,854,8,252,250,Medium Stock
INV00004015,20260625,W000020,P000194,1250,140,387,1,1002,250,Healthy
INV00004016,20260625,W000020,P000193,1048,82,559,7,564,250,Healthy
INV00004017,20260625,W000020,P000192,1407,240,1303,0,344,250,Medium Stock
INV00004018,20260625,W000020,P000191,1475,199,1038,7,629,250,Healthy
INV00004019,20260625,W000020,P000190,1055,143,860,9,329,250,Medium Stock
INV00004020,20260625,W000020,P000264,1184,30,345,0,869,250,Healthy
INV00004021,20260625,W000020,P000265,1454,175,607,8,1014,250,Healthy
INV00004022,20260625,W000020,P000263,1178,224,571,1,830,250,Healthy
INV00004023,20260625,W000020,P000267,1283,68,1037,1,313,250,Medium Stock
INV00004024,20260625,W000020,P000268,1132,211,423,2,918,250,Healthy
INV00004025,20260625,W000020,P000266,1403,153,898,3,655,250,Healthy
INV00004026,20260625,W000020,P000270,1375,45,732,3,685,250,Healthy
INV00004027,20260625,W000020,P000269,1135,293,844,10,574,250,Healthy
INV00004028,20260625,W000021,P000070,1066,285,813,4,534,250,Healthy
INV00004029,20260625,W000021,P000071,822,35,240,5,612,250,Healthy
INV00004030,20260625,W000021,P000072,1169,228,1044,3,350,250,Medium Stock
INV00004031,20260625,W000021,P000067,988,164,709,3,440,250,Medium Stock
